,year,state_name,Commodity,crop_type,cul_cost_c2,derived_yield,mat_lab_input_seed,mat_lab_input_fertilizer,mat_lab_input_manure,seed_rate_per_unit,fert_rate_per_unit,manure_rate_per_unit,total_human_hours,total_labor_cost,total_operational_cost,total_fixed_cost,Unnamed: 0
1450,2011,Madhya Pradesh,rice,Cereals,29135.18,27.46,58.74,124.78,11.19,21.62,16.87,84.27,542.86,12607.840000000002,12802.550000000005,11397.34,1300.0
1451,2011,Maharashtra,rice,Cereals,45336.75,32.61,74.92,113.32,9.27,19.85,17.76,128.79,1211.44,28300.070000000003,28497.58,10936.54,1301.0
1452,2011,Odisha,rice,Cereals,35972.5,26.08,96.85,82.79,22.42,10.76,21.24,52.04,1007.23,21692.43,21894.49,9555.06,1302.0
1453,2011,Punjab,rice,Cereals,53813.93,58.57,0.0,211.43,16.31,0.0,14.85,11.93,385.97,16534.03,16761.77,27213.38,1303.0
1454,2011,Tamil Nadu,rice,Cereals,59767.05,50.16,0.0,240.11,37.93,0.0,19.92,59.43,694.54,29659.22,29937.26,13900.42,1304.0
1455,2011,Uttar Pradesh,rice,Cereals,40146.68,39.47,0.0,182.91,3.5,0.0,18.36,48.92,796.49,17486.869999999995,17673.279999999995,13092.1,1305.0
1456,2011,Uttarakhand,rice,Cereals,39556.2,35.59,0.0,148.86,11.48,0.0,16.05,80.0,609.28,19573.92,19734.26,11730.48,1306.0
1457,2011,West Bengal,rice,Cereals,49142.99,39.05,63.29,148.01,14.77,21.92,20.62,55.2,1185.49,27931.0,28157.07,12532.52,1307.0
1458,2011,Andhra Pradesh,blackgram,Pulses,33307.67,12.03,44.87,22.37,0.0,52.3,25.04,0.0,334.24,13064.78,13132.02,13356.29,1308.0
1459,2011,Chhattisgarh,blackgram,Pulses,15290.73,8.79,24.3,0.0,0.0,41.72,0.0,0.0,432.43,8303.6,8327.9,5861.96,1309.0
1460,2011,Madhya Pradesh,blackgram,Pulses,18349.33,7.78,24.74,33.61,2.57,53.15,19.82,98.74,293.6,8667.650000000001,8728.570000000002,6628.17,1310.0
1461,2011,Maharashtra,blackgram,Pulses,28116.51,4.55,15.24,74.39,2.57,83.7,22.1,137.82,514.61,18349.96,18442.16,5512.68,1311.0
1462,2011,Odisha,blackgram,Pulses,12802.24,3.35,34.23,7.67,2.52,39.09,26.15,50.18,353.89,7072.879999999999,7117.299999999999,3920.37,1312.0
1463,2011,Rajasthan,blackgram,Pulses,18608.08,4.84,20.85,12.82,0.0,53.66,18.33,0.0,446.64,12077.4,12111.070000000002,4970.79,1313.0
1464,2011,Tamil Nadu,blackgram,Pulses,21682.35,5.85,23.6,48.77,11.15,64.2,24.37,61.45,269.64,10398.19,10481.71,6752.259999999999,1314.0
1465,2011,Uttar Pradesh,blackgram,Pulses,15945.79,3.21,17.09,10.01,0.0,53.5,15.4,0.0,374.5400000000001,9096.4,9123.5,5286.360000000001,1315.0
1466,2011,Rajasthan,barley,Cereals,40952.37,34.15,143.4,67.62,18.66,15.03,22.09,56.96,501.59,18645.98,18875.66,13503.84,1316.0
1467,2011,Uttar Pradesh,barley,Cereals,35255.5,33.92,127.82,128.2,0.0,15.58,23.32,0.0,466.65,13923.55,14179.570000000002,13565.05,1317.0
1468,2011,Andhra Pradesh,chickpea,Pulses,28608.56,7.44,88.75,64.27,13.22,37.92,23.3,42.13,254.17,9521.16,9687.4,11897.36,1318.0
1469,2011,Bihar,chickpea,Pulses,19622.81,8.72,57.48,25.92,0.0,38.54,28.53,0.0,240.61,7421.740000000001,7505.14,8514.57,1319.0
1470,2011,Chhattisgarh,chickpea,Pulses,21487.06,9.23,80.77,35.17,0.0,32.69,26.28,0.0,261.63,6835.94,6951.88,8484.310000000001,1320.0
1471,2011,Haryana,chickpea,Pulses,20674.15,5.65,43.24,23.63,0.0,30.29,28.75,0.0,134.24,7414.269999999999,7481.139999999999,9555.33,1321.0
1472,2011,Karnataka,chickpea,Pulses,21794.57,7.95,71.39,49.35,0.8,36.41,22.84,138.01,280.39,8257.53,8379.07,7869.76,1322.0
1473,2011,Madhya Pradesh,chickpea,Pulses,29948.11,11.83,92.22,41.36,0.08,43.32,30.05,110.48,252.54,8241.82,8375.48,14117.12,1323.0
1474,2011,Maharashtra,chickpea,Pulses,31554.14,10.7,84.89,63.01,2.36,40.36,27.26,87.41,388.78,12857.78,13008.04,10230.56,1324.0
1475,2011,Rajasthan,chickpea,Pulses,22226.27,8.0,57.73,12.73,0.02,36.72,26.72,56.25,233.9,9452.589999999998,9523.069999999998,8416.75,1325.0
1476,2011,Uttar Pradesh,chickpea,Pulses,30746.91,12.09,93.75,30.85,0.0,39.95,27.3,0.0,450.64,12433.11,12557.71,12318.83,1326.0
1477,2011,Bihar,lentil,Pulses,18467.14,8.15,30.94,25.27,0.0,40.64,28.48,0.0,257.3,7536.69,7592.9,8653.810000000001,1327.0
1478,2011,Madhya Pradesh,lentil,Pulses,19536.46,8.82,44.23,23.97,1.13,35.14,30.78,35.13,243.7,7306.469999999999,7375.799999999999,8398.420000000002,1328.0
1479,2011,Uttar Pradesh,lentil,Pulses,23152.94,8.99,50.98,30.84,0.0,39.07,24.54,0.0,364.61,8903.53,8985.35,10886.43,1329.0
1480,2011,West Bengal,lentil,Pulses,23893.45,7.7,40.05,67.48,0.0,50.58,34.81,0.0,413.68,11448.45,11555.98,7427.14,1330.0
1481,2011,Uttar Pradesh,pea,Vegetable,30559.5,16.06,133.55,54.44,0.0,27.85,24.87,0.0,368.6,11008.57,11196.56,11403.62,1331.0
1482,2011,Bihar,wheat,Cereals,26450.78,24.11,108.79,119.58,0.51,20.57,21.32,54.38,388.73,10793.92,11022.8,8095.259999999999,1332.0
1483,2011,Chhattisgarh,wheat,Cereals,23111.12,17.14,103.02,111.41,0.0,15.89,19.69,0.0,333.23,8105.5,8319.93,7887.879999999999,1333.0
1484,2011,Gujarat,wheat,Cereals,33841.28,35.49,163.98,177.19,2.01,17.53,18.4,48.97,436.65,12100.72,12443.9,10914.85,1334.0
1485,2011,Haryana,wheat,Cereals,51170.51,50.78,117.66,203.06,0.06,15.41,19.05,38.49,304.05,16355.42,16676.200000000004,23767.99,1335.0
1486,2011,Himachal Pradesh,wheat,Cereals,21772.14,12.62,125.68,53.12,30.43,11.72,14.49,45.01,265.91,9072.339999999998,9281.57,8701.14,1336.0
1487,2011,Jharkhand,wheat,Cereals,24862.35,23.81,116.32,106.81,0.0,20.0,23.97,0.0,303.8,11320.510000000002,11543.64,6444.49,1337.0
1488,2011,Madhya Pradesh,wheat,Cereals,33396.15,33.6,115.21,104.39,0.06,16.59,21.31,46.86,289.59000000000003,10315.25,10534.909999999998,15936.44,1338.0
1489,2011,Maharashtra,wheat,Cereals,42251.04,31.42,109.35,157.24,0.0,25.43,20.46,0.0,557.48,18780.14,19046.73,12304.93,1339.0
1490,2011,Punjab,wheat,Cereals,49298.84,49.51,107.8,242.76,4.27,16.82,18.2,12.34,161.99,12139.9,12494.73,28244.090000000004,1340.0
1491,2011,Rajasthan,wheat,Cereals,40286.2,41.34,146.43,122.08,5.87,14.93,20.71,52.49,505.09,17151.229999999996,17425.609999999997,13897.089999999998,1341.0
1492,2011,Uttar Pradesh,wheat,Cereals,42383.57,37.52,147.21,163.53,1.29,15.83,22.37,49.45,452.34,13968.58,14280.61,17613.56,1342.0
1493,2011,Uttarakhand,wheat,Cereals,34095.74,26.48,124.67,134.11,17.22,13.51,20.17,63.91,436.25,14396.200000000004,14672.200000000004,12655.36,1343.0
1494,2011,West Bengal,wheat,Cereals,40578.49,28.33,130.45,200.73,8.02,19.76,24.18,92.42,762.0,18748.17,19087.370000000003,9463.35,1344.0
1495,2011,Assam,jute,Fiber Crops,47558.94,22.35,9.35,59.69,10.74,140.23,25.26,95.33,1450.0,32052.34,32132.12,11003.24,1345.0
1496,2011,Odisha,jute,Fiber Crops,50522.69,20.36,7.66,40.1,36.31,35.76,21.54,38.9,1558.06,35485.990000000005,35570.060000000005,11801.95,1346.0
1497,2011,West Bengal,jute,Fiber Crops,54085.15,23.92,7.5,124.32,3.09,130.22,19.16,100.3,1563.57,33483.32,33618.23,14454.02,1347.0
1498,2011,Bihar,potato,Vegetable,52992.7,165.52,2528.54,116.48,20.45,8.4,20.0,53.46,711.6600000000001,15966.4,18631.87,7690.249999999999,1348.0
1499,2011,Himachal Pradesh,potato,Vegetable,48768.38,71.99,1284.69,76.66,78.75,9.31,20.05,36.63,619.54,14630.83,16070.93,16890.239999999998,1349.0
1500,2011,Uttar Pradesh,potato,Vegetable,64763.47,148.57,3027.94,270.7,11.04,5.02,24.4,40.95,789.35,19329.64,22639.32,18053.86,1350.0
1501,2011,West Bengal,potato,Vegetable,108621.3,256.32,1174.81,669.36,38.22,11.52,24.94,54.49,1436.12,34006.47,35888.86,32380.12,1351.0
1502,2012,Andhra Pradesh,pigeonpeas,Pulses,34541.06,7.26,9.92,95.85,1.15,98.32,36.02,47.92,393.88,16898.35,17005.269999999997,10872.169999999998,1352.0
1503,2012,Bihar,pigeonpeas,Pulses,16056.15,8.0,24.0,0.0,30.0,70.0,0.0,100.0,201.0,4063.7,4117.7,7059.32,1353.0
1504,2012,Gujarat,pigeonpeas,Pulses,25431.37,6.35,9.82,71.02,20.17,79.82,23.44,47.11,582.44,13917.69,14018.7,6372.36,1354.0
1505,2012,Karnataka,pigeonpeas,Pulses,28125.65,8.76,13.7,58.98,3.03,61.22,31.44,94.5,403.01,13239.04,13314.750000000002,8861.02,1355.0
1506,2012,Madhya Pradesh,pigeonpeas,Pulses,27012.41,9.04,20.17,23.28,3.27,94.02,38.12,100.0,346.57,10382.170000000002,10428.890000000005,12107.5,1356.0
1507,2012,Maharashtra,pigeonpeas,Pulses,58795.49,18.35,20.36,101.42,9.24,66.64,32.92,141.78,896.65,30122.67000000001,30253.69000000001,17836.52,1357.0
1508,2012,Odisha,pigeonpeas,Pulses,16814.53,3.74,19.71,1.31,0.19,43.33,33.66,60.0,427.32,9637.72,9658.93,6121.129999999999,1358.0
1509,2012,Uttar Pradesh,pigeonpeas,Pulses,42500.53,8.78,16.59,4.6,0.17,72.5,17.21,50.0,567.6899999999999,14401.52,14422.88,25291.41,1359.0
1510,2012,Andhra Pradesh,cotton,Fiber Crops,70609.51,17.27,1.87,255.44,32.35,2205.3,28.73,34.62,761.38,32076.8,32366.459999999995,21445.41,1360.0
1511,2012,Gujarat,cotton,Fiber Crops,54769.45,12.37,1.77,158.1,43.47,1947.43,23.63,75.32,900.84,24773.13,24976.47,14080.51,1361.0
1512,2012,Haryana,cotton,Fiber Crops,67129.55,16.87,2.05,127.56,0.0,2202.02,20.97,0.0,652.29,30325.21,30454.82,23762.08,1362.0
1513,2012,Karnataka,cotton,Fiber Crops,44434.84,12.19,2.01,121.28,4.63,2422.57,27.17,111.87,651.5,18918.93,19046.849999999995,14724.38,1363.0
1514,2012,Madhya Pradesh,cotton,Fiber Crops,41431.84,14.95,1.14,87.81,7.46,2112.52,32.26,137.91,484.24,14995.41,15091.819999999998,17039.07,1364.0
1515,2012,Maharashtra,cotton,Fiber Crops,71079.73,16.91,1.81,237.26,20.53,2041.93,29.09,130.54,1003.12,33620.57000000001,33880.170000000006,17759.83,1365.0
1516,2012,Odisha,cotton,Fiber Crops,47892.63,11.56,1.5,179.71,20.26,2171.55,27.78,64.9,1282.48,23333.22,23534.689999999995,13783.91,1366.0
1517,2012,Punjab,cotton,Fiber Crops,73475.32,18.59,3.2,203.15,0.76,1724.0,19.44,15.0,731.21,28008.770000000004,28215.880000000005,30164.370000000003,1367.0
1518,2012,Rajasthan,cotton,Fiber Crops,57655.99,20.31,4.24,120.92,22.51,1083.0,23.75,83.65,796.32,25820.890000000003,25968.56,18363.4,1368.0
1519,2012,Tamil Nadu,cotton,Fiber Crops,72920.55,16.19,3.97,192.51,28.33,692.41,31.41,84.37,1015.43,41013.95,41238.76000000001,16971.71,1369.0
1520,2012,Andhra Pradesh,sorghum,Cereals,32183.89,19.56,14.52,77.05,19.92,35.21,29.24,15.88,398.11,16678.13,16789.62,10640.37,1370.0
1521,2012,Karnataka,sorghum,Cereals,18429.0,7.82,9.05,46.72,2.64,53.34,30.81,45.76,324.21000000000004,10815.14,10873.549999999996,5090.959999999999,1371.0
1522,2012,Madhya Pradesh,sorghum,Cereals,20141.2,13.74,11.52,83.07,2.22,107.62,31.7,122.03,272.31,9310.37,9407.18,6037.81,1372.0
1523,2012,Maharashtra,sorghum,Cereals,35737.68,9.02,13.13,54.36,9.91,45.72,27.12,123.05,531.22,20064.72,20142.12,10453.52,1373.0
1524,2012,Tamil Nadu,sorghum,Cereals,21895.35,5.43,48.15,4.41,9.74,31.64,27.7,70.31,218.91,11660.32,11722.62,7531.72,1374.0
1525,2012,Andhra Pradesh,maize,Cereals,54618.27,47.66,20.91,192.54,28.14,138.71,27.01,57.9,473.99,21740.960000000003,21982.550000000003,20826.66,1375.0
1526,2012,Bihar,maize,Cereals,29272.42,32.03,21.62,132.84,2.18,107.0,28.59,55.84,569.5799999999999,12581.84,12738.48,7201.34,1376.0
1527,2012,Chhattisgarh,maize,Cereals,22784.15,18.84,15.35,63.22,2.4,111.5,21.17,121.0,418.97,11488.12,11569.089999999998,6482.33,1377.0
1528,2012,Gujarat,maize,Cereals,34388.14,15.81,24.06,136.74,14.39,72.6,20.41,46.21,752.51,20523.140000000003,20698.330000000005,7286.769999999999,1378.0
1529,2012,Himachal Pradesh,maize,Cereals,23802.89,13.04,34.27,45.86,46.84,29.16,14.24,53.19,359.71,12210.52,12337.490000000002,7011.62,1379.0
1530,2012,Karnataka,maize,Cereals,37983.2,28.06,17.69,188.89,10.02,121.79,26.97,78.71,515.83,17272.72,17489.32,11571.350000000002,1380.0
1531,2012,Madhya Pradesh,maize,Cereals,28675.52,25.91,19.27,68.04,5.25,124.92,20.51,130.42,339.32,13624.94,13717.5,9963.82,1381.0
1532,2012,Rajasthan,maize,Cereals,37008.69,23.46,29.25,107.21,4.66,54.89,20.88,71.14,763.04,23905.26,24046.38,8206.38,1382.0
1533,2012,Tamil Nadu,maize,Cereals,65043.54,53.0,19.92,204.79,42.36,187.65,27.83,107.3,687.16,29783.75,30050.819999999992,16984.059999999998,1383.0
1534,2012,Uttar Pradesh,maize,Cereals,31987.34,18.64,17.99,85.86,10.3,45.68,21.88,25.0,645.74,16471.14,16585.29,11286.989999999998,1384.0
1535,2012,Andhra Pradesh,mungbean,Pulses,20890.82,4.52,19.42,12.77,0.81,60.2,27.64,150.0,308.1,11006.16,11039.16,7450.33,1385.0
1536,2012,Karnataka,mungbean,Pulses,16686.59,3.57,14.03,25.31,0.11,73.73,24.46,130.0,302.81,9911.88,9951.33,4600.919999999999,1386.0
1537,2012,Maharashtra,mungbean,Pulses,35204.77,7.29,16.51,67.47,6.71,97.23,32.99,191.31,604.21,20109.78,20200.47,8513.849999999999,1387.0
1538,2012,Odisha,mungbean,Pulses,15277.87,3.04,28.35,1.66,0.66,49.82,38.39,50.0,332.53000000000003,8951.85,8982.52,4647.8,1388.0
1539,2012,Rajasthan,mungbean,Pulses,18252.97,2.87,14.8,22.79,0.71,88.5,30.91,70.94,277.99,10515.78,10554.08,5149.29,1389.0
1540,2012,Tamil Nadu,mungbean,Pulses,20852.19,4.41,21.45,44.12,9.39,70.22,31.99,67.44,249.7,11323.54,11398.5,4602.540000000001,1390.0
1541,2012,Odisha,niger seed,Oilseeds,16731.36,5.22,10.0,0.0,0.0,36.77,0.0,0.0,398.61,10509.760000000002,10519.760000000002,5702.48,1391.0
1542,2012,Andhra Pradesh,rice,Cereals,68149.69,56.96,76.61,203.66,17.64,20.92,27.55,41.65,623.67,30428.320000000003,30726.230000000003,25820.66,1392.0
1543,2012,Assam,rice,Cereals,34704.14,31.41,58.43,16.04,6.03,13.95,32.32,102.66,675.34,22887.28,22967.78,9331.49,1393.0
1544,2012,Bihar,rice,Cereals,30647.28,24.26,47.47,97.36,0.09,27.01,26.02,12.0,807.96,18416.06,18560.98,7194.619999999999,1394.0
1545,2012,Chhattisgarh,rice,Cereals,34687.88,33.2,89.82,105.38,11.09,22.23,24.62,106.12,420.26,14783.649999999998,14989.939999999997,12588.83,1395.0
1546,2012,Gujarat,rice,Cereals,44887.06,27.89,10.3,160.15,25.55,315.02,24.99,53.9,970.52,20296.1,20492.1,11186.72,1396.0
1547,2012,Haryana,rice,Cereals,59230.6,46.86,0.0,204.04,0.59,0.0,19.45,35.23,521.5,21468.460000000003,21673.090000000004,22758.82,1397.0
1548,2012,Himachal Pradesh,rice,Cereals,25265.42,18.32,113.98,20.29,4.82,14.68,12.54,41.63,423.04,15096.67,15235.76,7617.820000000001,1398.0
1549,2012,Jharkhand,rice,Cereals,28908.49,15.81,57.33,57.54,3.76,26.05,23.89,49.23,738.12,17502.97,17621.600000000002,7781.19,1399.0
1550,2012,Karnataka,rice,Cereals,62449.45,43.68,67.46,269.79,15.86,35.06,28.47,119.57,789.8199999999999,27010.959999999995,27364.07,19342.29,1400.0
1551,2012,Kerala,rice,Cereals,61404.39,43.63,0.0,159.93,15.78,0.0,32.82,94.84,464.14,32009.54,32185.25,17329.37,1401.0
1552,2012,Madhya Pradesh,rice,Cereals,36466.08,32.19,63.76,124.48,11.27,29.63,27.5,104.57,500.8200000000001,14770.01,14969.52,13942.42,1402.0
1553,2012,Maharashtra,rice,Cereals,52622.77,33.28,51.82,112.05,15.26,24.54,23.27,122.88,1163.2,32122.79,32301.91999999999,13314.759999999998,1403.0
1554,2012,Odisha,rice,Cereals,43661.65,33.74,90.79,80.16,22.55,11.71,31.04,63.25,1021.05,25152.66,25346.16,12796.600000000002,1404.0
1555,2012,Punjab,rice,Cereals,64743.24,67.97,0.0,220.62,26.17,0.0,16.95,14.9,380.8,18465.08,18711.87,34057.78,1405.0
1556,2012,Tamil Nadu,rice,Cereals,65991.02,48.95,0.0,247.97,34.43,0.0,26.82,60.37,637.12,31818.63,32101.03,15770.15,1406.0
1557,2012,Uttar Pradesh,rice,Cereals,43567.86,40.99,0.0,151.86,1.66,0.0,24.35,44.26,734.75,18358.54,18512.06,15035.49,1407.0
1558,2012,Uttarakhand,rice,Cereals,44231.27,33.36,0.0,116.41,11.49,0.0,22.43,78.91,728.79,24766.81,24894.71,11088.72,1408.0
1559,2012,West Bengal,rice,Cereals,55982.79,39.5,64.72,140.92,22.15,25.37,28.86,47.37,1115.64,31401.48,31629.27,14377.53,1409.0
1560,2012,Andhra Pradesh,blackgram,Pulses,31845.58,10.43,46.96,5.95,0.08,52.95,31.4,126.01,294.21000000000004,12848.990000000002,12901.98,13489.74,1410.0
1561,2012,Chhattisgarh,blackgram,Pulses,19582.44,10.16,27.6,0.0,0.0,40.83,0.0,0.0,377.49,10671.509999999998,10699.11,7654.950000000001,1411.0
1562,2012,Madhya Pradesh,blackgram,Pulses,20158.02,8.47,24.39,30.25,1.53,51.18,31.99,94.22,302.1,9587.25,9643.42,7554.68,1412.0
1563,2012,Maharashtra,blackgram,Pulses,28196.03,6.27,15.68,58.54,0.42,82.98,31.37,200.0,540.89,19280.83,19355.47,4649.54,1413.0
1564,2012,Odisha,blackgram,Pulses,13917.74,2.95,33.74,3.5,1.58,39.95,37.71,50.23,325.48,8294.140000000001,8332.960000000001,3914.57,1414.0
1565,2012,Rajasthan,blackgram,Pulses,25242.66,6.99,19.15,21.23,2.97,51.05,30.52,60.0,527.65,17154.18,17197.530000000002,5808.21,1415.0
1566,2012,Tamil Nadu,blackgram,Pulses,22721.21,4.24,22.27,46.07,14.79,68.33,35.68,62.37,280.13,11800.56,11883.69,5456.14,1416.0
1567,2012,Uttar Pradesh,blackgram,Pulses,16340.69,3.81,14.81,2.19,0.0,62.26,23.23,0.0,310.78000000000003,9006.25,9023.25,5855.34,1417.0
1568,2012,Rajasthan,barley,Cereals,44253.54,38.35,144.22,81.24,2.31,16.17,24.5,52.58,494.04,20010.24,20238.01000000001,15381.51,1418.0
1569,2012,Uttar Pradesh,barley,Cereals,40535.52,30.25,146.45,136.76,0.0,19.94,27.06,0.0,460.09,15484.31,15767.52,14719.15,1419.0
1570,2012,Andhra Pradesh,chickpea,Pulses,37350.47,12.26,100.07,56.36,39.16,44.39,21.94,30.21,346.13,12597.129999999996,12792.719999999998,15667.02,1420.0
1571,2012,Bihar,chickpea,Pulses,21745.62,6.04,73.78,31.73,0.0,40.43,39.62,0.0,284.88,10037.77,10143.28,7072.82,1421.0
1572,2012,Chhattisgarh,chickpea,Pulses,25693.23,9.75,80.07,54.26,0.0,45.39,36.68,0.0,243.09,8279.59,8413.92,8498.55,1422.0
1573,2012,Haryana,chickpea,Pulses,29328.78,9.53,42.1,13.13,0.0,42.26,37.5,0.0,230.81,12415.53,12470.76,13735.85,1423.0
1574,2012,Karnataka,chickpea,Pulses,23948.02,6.07,66.73,54.24,4.72,57.79,33.25,120.07,277.59000000000003,9092.3,9217.989999999998,6867.75,1424.0
1575,2012,Madhya Pradesh,chickpea,Pulses,31604.71,11.14,93.52,42.76,0.0,52.33,39.56,0.0,256.91,9754.97,9891.25,12325.3,1425.0
1576,2012,Maharashtra,chickpea,Pulses,34969.7,11.47,66.72,53.87,1.08,60.43,34.86,147.05,456.26,15476.35,15598.02,10247.77,1426.0
1577,2012,Rajasthan,chickpea,Pulses,25768.76,9.93,57.8,22.27,0.02,50.26,39.41,120.0,263.11,10754.059999999998,10834.149999999998,8895.59,1427.0
1578,2012,Uttar Pradesh,chickpea,Pulses,30678.58,9.72,96.56,30.99,0.0,51.69,35.68,0.0,375.29,10829.69,10957.24,11969.64,1428.0
1579,2012,Bihar,lentil,Pulses,20509.4,7.33,31.03,30.54,0.0,43.19,39.68,0.0,277.26,8734.91,8796.480000000001,8937.94,1429.0
1580,2012,Madhya Pradesh,lentil,Pulses,22439.21,9.28,45.12,20.04,0.0,41.37,40.32,0.0,231.82,8022.6100000000015,8087.770000000001,10064.71,1430.0
1581,2012,Uttar Pradesh,lentil,Pulses,26928.14,10.3,59.1,15.71,0.0,39.51,35.6,0.0,328.51,11164.65,11239.46,11457.41,1431.0
1582,2012,West Bengal,lentil,Pulses,30408.69,11.03,55.99,84.77,0.16,49.94,35.34,65.0,490.17,14177.02,14317.94,9904.67,1432.0
1583,2012,Uttar Pradesh,pea,Vegetable,37032.23,12.66,122.3,72.94,0.09,34.15,29.9,50.0,523.49,15468.690000000004,15664.020000000004,10760.58,1433.0
1584,2012,Bihar,wheat,Cereals,29583.67,26.64,111.05,125.04,1.41,22.74,27.8,49.19,381.6,11982.169999999998,12219.669999999998,8268.64,1434.0
1585,2012,Chhattisgarh,wheat,Cereals,25891.43,15.49,105.57,78.51,0.0,18.52,26.06,0.0,274.12,9681.740000000002,9865.820000000002,8824.43,1435.0
1586,2012,Gujarat,wheat,Cereals,40173.07,29.09,152.51,169.7,9.55,19.51,24.88,25.36,485.77,14810.78,15142.54,12306.36,1436.0
1587,2012,Haryana,wheat,Cereals,53710.82,41.41,117.55,191.26,0.52,17.23,22.82,30.0,286.02,19814.76,20124.09,22223.000000000004,1437.0
1588,2012,Himachal Pradesh,wheat,Cereals,25881.24,13.57,120.94,48.7,36.0,11.86,17.97,51.76,263.85,11686.07,11891.71,9593.15,1438.0
1589,2012,Jharkhand,wheat,Cereals,26752.09,22.96,125.23,111.01,0.0,20.0,27.78,0.0,290.21,12662.55,12898.79,6476.1500000000015,1439.0
1590,2012,Madhya Pradesh,wheat,Cereals,37119.94,33.42,115.52,107.54,0.24,19.75,26.26,87.96,286.74,12052.85,12276.15,16499.27,1440.0
1591,2012,Maharashtra,wheat,Cereals,44753.05,26.93,108.24,153.48,0.0,28.06,28.01,0.0,536.65,20166.23,20427.95,11962.43,1441.0
1592,2012,Punjab,wheat,Cereals,49070.38,45.89,106.38,239.97,0.46,17.57,21.86,15.67,133.07999999999998,12257.43,12604.239999999998,27037.69,1442.0
1593,2012,Rajasthan,wheat,Cereals,46569.1,41.57,151.39,120.11,7.3,18.95,25.92,55.45,478.13000000000005,18435.83,18714.63,17312.29,1443.0
1594,2012,Uttar Pradesh,wheat,Cereals,43698.35,34.43,147.02,167.88,0.04,18.12,26.16,50.56,402.77,14850.59,15165.53,17170.57,1444.0
1595,2012,Uttarakhand,wheat,Cereals,36049.61,29.09,132.83,118.47,15.28,15.22,24.95,83.66,494.01,15453.7,15720.28,13093.45,1445.0
1596,2012,West Bengal,wheat,Cereals,42265.79,29.02,125.75,175.41,6.92,21.93,29.99,62.39,636.89,19422.17,19730.25,10597.16,1446.0
1597,2012,Assam,jute,Fiber Crops,62695.97,22.39,8.14,50.79,8.85,135.08,30.71,145.85,1517.8200000000002,43854.48,43922.26,14041.37,1447.0
1598,2012,Odisha,jute,Fiber Crops,55289.55,20.26,7.63,33.12,19.36,38.19,34.64,72.55,1508.87,39482.87,39542.98,12244.809999999998,1448.0
1599,2012,West Bengal,jute,Fiber Crops,58782.85,24.71,7.28,126.22,2.93,96.92,25.63,61.05,1381.89,33497.94,33634.37,17729.82,1449.0
1600,2012,Bihar,potato,Vegetable,49850.43,122.88,2246.73,118.35,20.8,8.59,32.98,55.8,659.54,14107.47,16493.35,7888.32,1450.0
1601,2012,Himachal Pradesh,potato,Vegetable,59498.13,48.09,1249.1,63.92,78.67,13.34,28.55,42.05,716.6499999999999,20193.270000000004,21584.96,16485.0,1451.0
1602,2012,Uttar Pradesh,potato,Vegetable,76262.22,154.84,2685.83,355.04,7.86,7.65,28.77,41.6,791.9000000000001,21925.820000000003,24974.550000000003,18670.770000000004,1452.0
1603,2012,West Bengal,potato,Vegetable,133944.6,285.52,1210.12,678.3,55.82,23.5,32.02,44.29,1403.53,37431.27,39375.51,31975.19,1453.0
1604,2013,Andhra Pradesh,pigeonpeas,Pulses,39446.75,7.99,14.23,62.5,1.74,112.23,30.19,40.45,440.92,22634.18,22712.65,11733.18,1454.0
1605,2013,Bihar,pigeonpeas,Pulses,19514.58,12.1,12.0,0.0,25.0,100.0,0.0,50.0,339.33,6403.6,6440.6,10403.170000000002,1455.0
1606,2013,Gujarat,pigeonpeas,Pulses,30202.7,7.23,9.73,96.87,14.1,91.99,22.28,48.1,584.1899999999999,15434.56,15555.26,8810.65,1456.0
1607,2013,Karnataka,pigeonpeas,Pulses,32684.74,10.48,12.66,70.27,1.99,60.29,35.47,133.43,349.48,13927.889999999998,14012.809999999998,11929.94,1457.0
1608,2013,Madhya Pradesh,pigeonpeas,Pulses,31704.22,10.51,20.62,32.06,6.48,111.2,38.93,100.98,399.99,12679.28,12738.44,13247.95,1458.0
1609,2013,Maharashtra,pigeonpeas,Pulses,63071.76,20.25,22.06,85.95,6.17,61.66,34.77,207.69,884.3000000000001,33216.7,33330.87999999999,19580.6,1459.0
1610,2013,Odisha,pigeonpeas,Pulses,18051.25,4.15,21.4,1.37,0.95,45.67,44.44,61.8,390.92,9824.24,9847.96,6976.65,1460.0
1611,2013,Uttar Pradesh,pigeonpeas,Pulses,41943.79,6.89,16.35,6.6,0.52,85.01,16.98,50.0,699.0,17684.43,17707.899999999998,22150.75,1461.0
1612,2013,Andhra Pradesh,cotton,Fiber Crops,83491.53,19.63,1.84,268.79,6.14,1978.76,28.17,127.62,806.5799999999999,38660.31,38937.08,27604.2,1462.0
1613,2013,Gujarat,cotton,Fiber Crops,70673.49,20.82,1.88,217.99,29.87,1596.65,24.35,81.65,1062.27,32363.02,32612.76,21200.76,1463.0
1614,2013,Haryana,cotton,Fiber Crops,69750.63,15.97,2.2,135.58,0.9,2097.49,25.1,25.0,679.03,33864.89,34003.57,22428.83,1464.0
1615,2013,Karnataka,cotton,Fiber Crops,54962.35,14.7,2.15,170.25,4.24,1883.66,30.13,79.66,763.4499999999999,23962.300000000003,24138.94000000001,19170.71,1465.0
